subject,Coherence (%),Correct (1) / Incorrect (0),RT (s),blkNum
82087,0,0,0.885,25
82087,10,1,0.694,25
82087,0,0,0.806,25
82087,5,0,0.639,25
82087,0,0,0.854,25
82087,40,1,0.484,25
82087,10,1,2.153,25
82087,40,1,1.431,25
82087,5,1,1.754,25
82087,40,1,1.172,25
82087,40,1,1.173,25
82087,0,1,2.65,25
82087,40,1,1.087,25
82087,10,1,1.172,25
82087,5,1,1.106,25
82087,40,1,0.963,25
82087,5,0,1.092,25
82087,10,1,0.893,25
82087,10,1,0.697,25
82087,5,0,1.387,25
82087,0,0,1.481,25
82087,0,1,1.438,25
82087,0,1,3.122,25
82087,0,0,1.436,25
82087,5,0,1.556,25
82087,10,1,0.987,25
82087,0,1,2.288,25
82087,10,1,3.288,26
82087,5,1,2.37,26
82087,5,0,1.705,26
82087,40,1,0.762,26
82087,5,1,1.798,26
82087,5,1,2.504,26
82087,40,1,1.288,26
82087,5,0,1.445,26
82087,0,1,1.482,26
82087,10,0,1.22,26
82087,10,0,0.974,26
82087,5,1,0.855,26
82087,40,1,1.371,26
82087,5,1,1.791,26
82087,0,1,1.638,26
82087,40,0,0.826,26
82087,10,1,1.906,26
82087,10,0,3.17,26
82087,5,1,1.038,26
82087,10,1,1.095,26
82087,40,1,1.105,26
82087,5,1,1.588,26
82087,10,1,2.222,26
82087,40,1,1.971,26
82087,0,1,1.736,26
82087,10,1,1.415,26
82087,40,1,3.514,26
82087,0,0,8.173,27
82087,40,1,2.209,27
82087,0,0,2.62,27
82087,40,1,2.022,27
82087,5,0,5.305,27
82087,40,1,1.637,27
82087,40,1,3.303,27
82087,10,0,2.925,27
82087,0,0,4.464,27
82087,40,1,3.423,27
82087,5,0,1.771,27
82087,0,0,2.813,27
82087,0,1,1.733,27
82087,5,0,6.12,27
82087,40,1,1.752,27
82087,5,1,3.862,28
82087,5,0,3.038,28
82087,40,1,1.013,28
82087,10,1,1.236,28
82087,0,0,1.585,28
82087,0,1,0.921,28
82087,5,0,1.519,28
82087,40,1,1.12,28
82087,40,1,0.968,28
82087,5,0,3.342,28
82087,10,0,1.665,28
82087,5,1,1.254,28
82087,10,1,1.944,28
82087,0,0,1.454,28
82087,5,1,2.071,28
82087,5,1,2.02,28
82087,0,0,1.919,28
82087,5,1,3.858,28
82087,40,1,1.089,28
82087,5,1,2.489,28
82087,5,0,1.906,28
82087,0,1,4.509,28
82087,10,0,1.837,28
82087,0,1,1.505,29
82087,5,0,1.97,29
82087,5,1,1.503,29
82087,40,1,1.026,29
82087,10,0,1.926,29
82087,10,1,1.157,29
82087,5,0,2.015,29
82087,10,1,0.916,29
82087,5,1,1.37,29
82087,5,1,1.438,29
82087,0,0,1.997,29
82087,10,0,1.719,29
82087,0,1,1.939,29
82087,40,1,1.119,29
82087,10,1,1.944,29
82087,40,1,1.422,29
82087,40,1,1.098,29
82087,10,0,1.961,29
82087,5,1,2.48,29
82087,40,1,1.542,29
82087,0,0,2.69,29
82087,0,0,1.734,29
82087,10,0,1.624,29
82087,0,0,2.302,29
82087,10,1,1.171,29
82087,0,0,1.69,29
82087,10,0,1.241,29
82087,5,1,3.015,30
82087,0,0,1.187,30
82087,10,0,1.786,30
82087,5,0,0.88,30
82087,10,1,1.489,30
82087,0,1,0.854,30
82087,5,0,0.825,30
82087,10,1,2.747,30
82087,40,1,1.104,30
82087,10,1,4.105,30
82087,10,1,2.131,30
82087,10,1,2.297,30
82087,5,1,1.754,30
82087,0,0,2.191,30
82087,5,0,1.572,30
82087,10,1,1.321,30
82087,40,1,1.344,30
82087,10,0,2.35,30
82087,40,1,0.904,30
82087,5,1,1.884,30
82087,40,1,1.959,30
82087,0,0,1.969,30
82087,0,1,0.943,30
82087,40,1,1.299,30
82087,0,1,2.037,30
82087,10,1,1.904,30
82111,10,1,2.675,22
82111,40,1,0.643,22
82111,5,1,0.575,22
82111,40,1,0.621,22
82111,40,1,0.521,22
82111,0,1,0.624,22
82111,5,1,0.637,22
82111,10,1,1.05,22
82111,0,1,1.147,22
82111,0,0,0.948,22
82111,10,1,0.568,22
82111,0,0,0.904,22
82111,40,1,0.653,22
82111,5,1,0.762,22
82111,40,1,0.558,22
82111,10,1,0.469,22
82111,40,1,0.502,22
82111,10,1,0.549,22
82111,40,0,0.552,22
82111,5,0,0.574,22
82111,0,0,0.555,22
82111,0,0,0.485,22
82111,40,1,0.523,22
82111,40,1,0.44,22
82111,0,1,0.388,22
82111,10,1,0.419,22
82111,0,1,0.456,22
82111,40,0,0.455,22
82111,5,1,0.501,22
82111,10,0,0.405,22
82111,40,1,0.591,22
82111,10,1,0.775,22
82111,0,1,2.441,22
82111,5,1,1.068,22
82111,5,1,0.778,22
82111,5,1,0.698,22
82111,0,0,0.772,22
82111,0,1,1.403,22
82111,5,0,1.628,22
82111,10,1,1.991,22
82111,10,0,1.31,22
82111,5,1,2.516,22
82111,10,1,1.738,22
82111,40,1,1.025,23
82111,40,1,0.49,23
82111,0,1,1.141,23
82111,10,0,1.089,23
82111,5,0,0.692,23
82111,40,1,0.509,23
82111,5,1,2.279,23
82111,5,1,2.062,23
82111,10,1,2.533,23
82111,0,1,3.475,23
82111,0,0,2.697,23
82111,10,0,1.968,23
82111,40,1,0.682,23
82111,0,1,0.775,23
82111,40,1,1.346,23
82111,0,1,1.642,23
82111,10,0,1.156,23
82111,5,1,0.696,23
82111,0,0,0.789,23
82111,0,0,1.101,23
82111,40,0,0.455,23
82111,10,1,1.341,23
82111,40,1,0.774,23
82111,0,0,0.701,23
82111,40,1,0.725,23
82111,0,1,1.085,23
82111,0,0,0.601,23
82111,10,1,0.765,23
82111,0,1,0.976,23
82111,5,1,0.756,23
82111,10,1,0.624,23
82111,0,0,0.624,23
82111,40,1,1.175,23
82111,10,0,1.936,23
82111,10,1,0.949,24
82111,40,1,0.718,24
82111,0,0,1.627,24
82111,0,0,0.674,24
82111,0,1,0.525,24
82111,10,1,1.576,24
82111,0,0,1.07,24
82111,40,1,0.682,24
82111,40,1,0.75,24
82111,10,1,1.202,24
82111,10,1,1.114,24
82111,10,1,0.707,24
82111,10,1,0.722,24
82111,40,1,0.708,24
82111,10,1,1.092,24
82111,10,1,0.691,24
82111,5,0,0.558,24
82111,40,1,0.508,24
82111,10,0,1.61,24
82111,5,0,0.95,24
82111,5,1,1.413,24
82111,40,1,0.733,24
82111,5,1,1.093,24
82111,40,1,0.621,24
82111,40,1,0.882,24
82111,40,1,0.474,24
82111,0,0,1.248,24
82111,10,1,0.389,24
82111,10,1,1.242,24
82111,40,0,0.741,24
82111,5,1,0.813,24
82111,40,1,0.589,24
82111,0,1,0.473,24
82111,40,1,0.475,24
82111,10,1,0.522,24
82111,0,0,0.478,24
82111,10,1,0.407,24
82111,0,0,0.542,24
82111,0,0,0.697,24
82111,40,1,0.322,24
82111,40,1,0.419,24
82111,10,1,0.702,24
82111,5,0,0.522,24
82111,5,1,0.44,24
82111,5,1,0.523,24
82111,10,1,2.967,25
82111,40,1,1.014,25
82111,10,1,0.839,25
82111,5,1,0.831,25
82111,40,1,0.616,25
82111,40,1,1.196,25
82111,40,1,0.543,25
82111,5,0,0.997,25
82111,0,1,0.641,25
82111,10,0,0.786,25
82111,5,1,0.656,25
82111,5,0,0.61,25
82111,5,1,0.64,25
82111,10,1,1.026,25
82111,10,1,0.655,25
82111,10,1,0.59,25
82111,5,0,0.507,25
82111,10,0,0.672,25
82111,5,0,1.345,25
82111,40,1,0.545,25
82111,40,1,0.439,25
82111,40,1,0.758,25
82111,40,1,0.439,25
82111,40,1,0.663,25
82111,40,1,0.495,25
82111,0,1,1.595,25
82111,10,1,4.653,25
82111,5,0,1.613,25
82111,0,0,0.439,25
82111,10,1,0.908,25
82111,5,1,0.555,25
82111,0,1,0.455,25
82111,0,0,0.415,25
82111,40,0,0.352,25
82111,0,1,0.61,25
82111,5,1,0.617,25
82111,0,1,0.421,25
82111,5,0,0.426,25
82111,0,0,0.497,25
82111,10,1,0.965,25
82111,40,1,0.592,25
82111,0,1,1.36,25
82111,5,0,3.029,26
82111,0,1,0.668,26
82111,40,1,0.722,26
82111,10,0,0.693,26
82111,10,1,0.587,26
82111,10,1,0.55,26
82111,0,1,0.477,26
82111,0,0,0.457,26
82111,5,1,0.877,26
82111,0,0,0.658,26
82111,0,1,0.579,26
82111,0,1,1.274,26
82111,5,0,0.506,26
82111,10,1,0.522,26
82111,10,1,0.389,26
82111,0,0,0.806,26
82111,0,1,0.819,26
82111,0,0,0.586,26
82111,10,0,0.638,26
82111,0,0,0.507,26
82111,10,0,0.583,26
82111,5,1,0.647,26
82111,10,1,0.524,26
82111,0,1,0.856,26
82111,0,0,0.976,26
82111,5,1,0.886,26
82111,5,1,0.574,26
82111,5,0,0.59,26
82111,40,1,0.725,26
82111,10,1,0.582,26
82111,10,1,1.361,26
82111,10,1,0.763,26
82111,10,0,0.766,26
82111,10,1,0.625,26
82111,0,1,1.482,26
82111,0,0,0.647,26
82111,40,0,0.344,26
82111,10,0,0.616,26
82111,5,1,0.968,26
82111,40,1,0.89,26
82111,5,0,0.99,26
82111,5,1,0.99,26
82111,10,1,0.974,26
82111,0,0,3.365,27
82111,5,1,0.679,27
82111,10,1,0.591,27
82111,5,1,0.757,27
82111,40,1,0.679,27
82111,5,1,1.004,27
82111,0,1,0.598,27
82111,5,1,0.543,27
82111,0,1,0.574,27
82111,5,1,0.624,27
82111,0,1,0.508,27
82111,5,1,0.587,27
82111,10,1,0.545,27
82111,0,1,0.476,27
82111,0,1,0.496,27
82111,0,0,0.455,27
82111,40,1,0.623,27
82111,0,1,1.467,27
82111,5,0,1.07,27
82111,0,0,1.577,27
82111,40,1,0.616,27
82111,10,1,1.077,27
82111,5,1,0.775,27
82111,10,1,0.774,27
82111,5,0,0.803,27
82111,0,1,0.434,27
82111,40,1,0.65,27
82111,10,1,1.611,27
82111,0,1,1.086,27
82111,10,0,1.692,27
82111,5,0,0.971,27
82111,10,0,0.52,27
82111,10,0,0.634,27
82111,5,1,0.503,27
82111,0,1,0.974,27
82111,40,1,0.722,27
82111,40,1,0.613,27
82111,0,0,2.279,27
82111,40,1,0.62,27
82111,0,1,1.298,27
82111,5,1,0.589,27
82111,10,0,0.574,27
82111,10,1,1.374,28
82111,5,1,1.48,28
82111,40,1,0.637,28
82111,10,0,0.738,28
82111,10,1,0.892,28
82111,40,1,0.452,28
82111,5,1,0.421,28
82111,5,0,0.873,28
82111,5,1,0.56,28
82111,0,0,0.506,28
82111,0,1,0.424,28
82111,5,0,1.222,28
82111,10,0,0.635,28
82111,10,0,1.32,28
82111,0,0,0.302,28
82111,10,0,0.312,28
82111,40,1,0.765,28
82111,5,0,1.175,28
82111,10,1,0.44,28
82111,5,0,0.813,28
82111,10,1,0.498,28
82111,0,1,1.458,28
82111,10,0,0.95,28
82111,5,0,0.809,28
82111,5,1,1.084,28
82111,0,0,1.159,28
82111,5,0,1.495,28
82111,10,0,1.531,28
82111,0,1,0.44,28
82111,5,1,1.102,28
82111,10,1,0.913,28
82111,5,0,0.821,28
82111,10,0,0.629,28
82111,0,1,0.761,28
82111,10,0,1.708,28
82111,5,1,0.559,28
82111,5,1,0.57,28
82111,0,0,0.454,28
82111,0,1,0.831,28
82111,10,1,1.487,28
82111,5,1,1.677,29
82111,5,1,0.76,29
82111,5,0,0.626,29
82111,0,1,0.611,29
82111,40,1,0.636,29
82111,0,1,0.702,29
82111,0,0,1.359,29
82111,10,0,1.481,29
82111,10,0,1.96,29
82111,40,1,0.639,29
82111,40,1,0.556,29
82111,10,1,0.623,29
82111,40,1,0.59,29
82111,10,1,0.585,29
82111,5,1,0.631,29
82111,40,1,0.664,29
82111,10,1,0.589,29
82111,40,1,0.518,29
82111,0,0,0.811,29
82111,40,1,0.639,29
82111,0,0,0.568,29
82111,40,1,0.527,29
82111,5,1,1.005,29
82111,10,1,0.571,29
82111,0,0,0.485,29
82111,0,0,1.56,29
82111,40,1,0.44,29
82111,10,1,1.292,29
82111,40,1,0.901,29
82111,10,0,0.638,29
82111,5,0,0.585,29
82111,10,1,1.51,29
82111,5,0,3.199,29
82111,5,1,0.495,29
82111,0,1,0.792,29
82111,5,0,0.848,29
82111,10,1,0.322,29
82111,10,1,0.59,29
82111,0,0,0.888,29
82111,40,1,0.42,29
82111,40,1,0.426,29
82111,0,1,0.389,29
82111,0,0,1.039,29
82111,40,1,1.571,30
82111,10,1,0.708,30
82111,10,0,0.57,30
82111,10,1,0.858,30
82111,0,0,0.543,30
82111,5,1,1.82,30
82111,10,1,0.838,30
82111,5,1,0.641,30
82111,10,1,0.677,30
82111,10,0,0.631,30
82111,5,0,1.022,30
82111,10,1,3.181,30
82111,40,1,0.961,30
82111,0,0,1.444,30
82111,0,0,0.642,30
82111,5,0,0.425,30
82111,5,0,0.558,30
82111,0,0,0.916,30
82111,0,0,0.425,30
82111,5,1,0.704,30
82111,5,1,0.476,30
82111,40,1,0.388,30
82111,0,0,0.354,30
82111,5,1,0.544,30
82111,10,1,0.982,30
82111,5,0,1.157,30
82111,0,0,0.634,30
82111,40,1,0.624,30
82111,10,0,0.457,30
82111,0,0,0.44,30
82111,10,1,0.439,30
82111,10,0,0.441,30
82111,40,1,0.506,30
82111,40,0,0.432,30
82111,0,0,0.707,30
82111,10,1,0.708,30
82111,10,1,1.298,30
82111,10,1,0.522,30
82111,0,1,1.007,30
82111,40,1,0.633,30
82111,0,0,1.623,30
83542,0,0,0.743,22
83542,5,0,2.624,22
83542,5,1,0.624,22
83542,5,1,0.69,22
83542,0,0,0.532,22
83542,5,1,0.661,22
83542,10,1,0.647,22
83542,10,1,0.5,22
83542,0,0,0.577,22
83542,5,1,0.474,22
83542,5,1,0.602,22
83542,5,0,0.612,22
83542,10,1,0.626,22
83542,40,1,0.445,22
83542,5,1,0.739,22
83542,10,1,0.534,22
83542,5,1,0.53,22
83542,5,1,0.505,22
83542,40,1,0.516,22
83542,10,1,0.573,22
83542,10,1,0.574,22
83542,10,1,0.619,22
83542,0,0,0.545,22
83542,5,1,0.516,22
83542,0,1,0.691,22
83542,10,1,0.56,22
83542,0,1,0.54,22
83542,10,1,0.695,22
83542,10,1,0.612,22
83542,40,1,0.502,22
83542,40,1,0.509,22
83542,40,1,0.443,22
83542,0,0,0.563,22
83542,40,1,0.522,22
83542,10,1,0.527,22
83542,5,1,0.411,22
83542,40,1,0.454,22
83542,40,1,0.487,22
83542,0,0,0.495,22
83542,10,1,0.512,22
83542,10,1,0.477,22
83542,0,1,0.731,22
83542,5,1,0.553,22
83542,40,1,0.493,22
83542,10,1,0.553,22
83542,10,1,0.523,22
83542,40,1,0.485,22
83542,5,1,0.516,22
83542,5,1,0.598,22
83542,10,1,0.563,22
83542,10,1,0.526,22
83542,0,0,0.604,22
83542,5,1,0.678,22
83542,10,1,2.055,22
83542,40,1,0.524,23
83542,5,1,0.473,23
83542,5,1,0.452,23
83542,0,1,0.49,23
83542,5,0,0.444,23
83542,10,1,0.599,23
83542,10,1,0.466,23
83542,10,1,0.439,23
83542,40,1,0.466,23
83542,10,1,0.571,23
83542,10,1,0.589,23
83542,0,0,0.45,23
83542,0,0,0.46,23
83542,0,1,0.622,23
83542,0,1,0.698,23
83542,5,1,0.549,23
83542,10,1,0.448,23
83542,10,1,0.474,23
83542,40,1,0.508,23
83542,10,1,0.562,23
83542,0,0,0.626,23
83542,5,0,1.051,23
83542,10,1,0.54,23
83542,5,1,0.738,23
83542,5,0,0.435,23
83542,40,1,0.507,23
83542,5,1,0.511,23
83542,5,0,1.563,23
83542,5,1,0.728,23
83542,40,1,0.596,23
83542,5,1,0.526,23
83542,0,1,0.558,23
83542,10,1,0.462,23
83542,10,1,0.461,23
83542,0,0,0.611,23
83542,10,1,0.622,23
83542,40,1,0.514,23
83542,10,1,0.549,23
83542,0,0,0.586,23
83542,10,1,0.507,23
83542,10,0,0.585,23
83542,0,1,0.984,23
83542,0,1,0.617,23
83542,0,1,0.85,23
83542,10,1,0.593,23
83542,0,1,0.732,23
83542,0,1,1.015,23
83542,40,1,2.5,23
83542,5,1,0.54,23
83542,40,1,0.524,23
83542,10,1,1.028,23
83542,0,0,0.806,23
83542,0,0,1.239,24
83542,5,0,0.663,24
83542,10,1,0.581,24
83542,5,1,0.513,24
83542,40,1,0.503,24
83542,5,1,0.68,24
83542,5,1,0.961,24
83542,40,1,0.521,24
83542,0,1,0.512,24
83542,5,1,0.532,24
83542,0,1,0.746,24
83542,10,1,0.526,24
83542,5,1,0.998,24
83542,10,1,0.493,24
83542,10,1,0.54,24
83542,5,1,0.638,24
83542,40,1,0.481,24
83542,40,1,0.583,24
83542,40,1,0.449,24
83542,0,0,0.545,24
83542,40,1,0.57,24
83542,10,1,0.496,24
83542,5,1,0.564,24
83542,10,1,0.571,24
83542,40,1,0.514,24
83542,5,0,0.983,24
83542,0,1,0.736,24
83542,5,1,0.528,24
83542,10,1,0.585,24
83542,0,0,0.926,24
83542,10,1,0.78,24
83542,40,1,0.518,24
83542,10,1,1.164,24
83542,10,1,0.682,24
83542,0,0,0.552,24
83542,40,1,0.921,24
83542,5,1,0.449,24
83542,0,0,0.862,24
83542,10,1,2.232,24
83542,10,1,0.702,24
83542,5,1,0.668,24
83542,5,0,0.755,24
83542,0,1,0.896,24
83542,40,1,0.515,24
83542,0,0,0.9,24
83542,10,1,1.253,24
83542,40,1,0.455,24
83542,5,1,0.439,24
83542,5,1,0.602,24
83542,40,1,0.507,24
83542,10,1,0.983,25
83542,0,1,0.898,25
83542,10,1,0.627,25
83542,0,1,0.735,25
83542,0,0,0.767,25
83542,10,1,0.56,25
83542,40,1,0.509,25
83542,40,1,0.435,25
83542,0,0,0.585,25
83542,10,0,0.501,25
83542,10,1,0.926,25
83542,10,1,0.62,25
83542,0,1,0.691,25
83542,0,1,0.752,25
83542,5,1,0.496,25
83542,40,1,0.5,25
83542,0,1,0.651,25
83542,10,1,0.669,25
83542,40,1,0.487,25
83542,40,1,0.491,25
83542,10,0,0.837,25
83542,10,1,0.811,25
83542,5,0,1.579,25
83542,0,0,0.549,25
83542,0,1,0.518,25
83542,10,1,0.607,25
83542,40,1,0.701,25
83542,40,1,0.519,25
83542,5,1,0.631,25
83542,5,1,2.701,25
83542,40,1,0.446,25
83542,5,1,0.895,25
83542,10,1,0.549,25
83542,5,1,0.583,25
83542,40,1,0.452,25
83542,40,1,0.843,25
83542,0,0,1.063,25
83542,0,1,1.052,25
83542,5,1,0.56,25
83542,5,0,0.501,25
83542,5,0,0.756,25
83542,0,1,0.859,25
83542,5,0,0.627,25
83542,0,0,0.665,25
83542,0,1,0.986,25
83542,5,1,1.029,25
83542,0,1,0.932,25
83542,40,0,0.619,25
83542,5,0,0.535,26
83542,40,1,0.886,26
83542,5,1,0.557,26
83542,10,0,0.776,26
83542,5,1,1.386,26
83542,0,0,1.091,26
83542,10,1,0.615,26
83542,5,1,0.576,26
83542,40,1,0.499,26
83542,40,1,0.472,26
83542,10,1,0.602,26
83542,0,1,0.474,26
83542,0,0,0.86,26
83542,5,1,0.532,26
83542,40,1,0.489,26
83542,10,1,0.847,26
83542,40,1,0.46,26
83542,40,1,0.449,26
83542,40,1,0.459,26
83542,5,0,0.609,26
83542,5,1,0.53,26
83542,5,0,1.427,26
83542,0,0,0.929,26
83542,5,1,0.894,26
83542,0,0,0.669,26
83542,0,0,0.43,26
83542,5,1,0.741,26
83542,40,1,0.512,26
83542,5,1,0.552,26
83542,0,0,0.769,26
83542,10,1,1.082,26
83542,10,1,0.544,26
83542,0,0,0.597,26
83542,0,0,1.156,26
83542,10,1,0.643,26
83542,10,0,0.621,26
83542,0,0,0.785,26
83542,5,0,1.143,26
83542,40,1,0.578,26
83542,5,0,0.591,26
83542,40,1,0.561,26
83542,0,1,0.462,26
83542,0,1,0.775,26
83542,40,1,0.481,26
83542,5,1,0.964,26
83542,10,1,1.291,26
83542,40,1,1.617,26
83542,10,1,0.586,27
83542,5,1,0.707,27
83542,0,0,0.632,27
83542,10,1,0.52,27
83542,0,1,0.636,27
83542,0,0,0.755,27
83542,0,1,0.556,27
83542,10,1,0.631,27
83542,5,1,0.559,27
83542,0,0,0.584,27
83542,5,1,0.657,27
83542,10,1,0.851,27
83542,5,1,0.608,27
83542,40,1,0.518,27
83542,0,1,1.431,27
83542,5,1,0.79,27
83542,5,0,0.534,27
83542,5,0,0.525,27
83542,40,1,0.614,27
83542,40,1,0.446,27
83542,10,0,0.582,27
83542,5,0,0.878,27
83542,10,1,0.752,27
83542,5,1,0.583,27
83542,0,0,0.534,27
83542,5,1,0.728,27
83542,0,0,0.457,27
83542,5,0,0.545,27
83542,40,1,0.518,27
83542,10,1,1.377,27
83542,0,0,1.392,27
83542,5,1,0.62,27
83542,40,1,0.511,27
83542,5,1,0.836,27
83542,40,1,0.527,27
83542,0,0,0.522,27
83542,5,0,0.622,27
83542,40,1,0.544,27
83542,10,1,0.536,27
83542,5,1,0.682,27
83542,0,0,1.118,27
83542,0,1,2.576,27
83542,5,1,0.66,27
83542,10,0,0.571,27
83542,0,0,0.544,27
83542,10,1,0.878,27
83542,40,1,0.92,28
83542,10,1,0.724,28
83542,5,1,0.545,28
83542,40,1,0.543,28
83542,5,1,1.211,28
83542,40,1,0.524,28
83542,40,1,0.446,28
83542,5,1,1.635,28
83542,5,1,1.176,28
83542,0,1,0.873,28
83542,5,0,1.345,28
83542,0,0,0.902,28
83542,0,1,0.786,28
83542,40,1,0.57,28
83542,0,1,0.923,28
83542,10,1,0.721,28
83542,5,1,1.446,28
83542,0,1,1.393,28
83542,0,1,1.227,28
83542,40,1,0.58,28
83542,0,1,1.182,28
83542,0,1,0.83,28
83542,5,1,0.663,28
83542,10,1,0.677,28
83542,0,0,0.738,28
83542,40,1,0.54,28
83542,0,1,1.27,28
83542,0,1,1.009,28
83542,5,1,1.275,28
83542,10,1,0.759,28
83542,5,1,0.748,28
83542,10,1,0.633,28
83542,40,1,0.615,28
83542,10,1,0.59,28
83542,40,1,0.496,28
83542,40,1,0.677,28
83542,0,0,1.858,28
83542,40,1,2.561,28
83542,10,1,0.642,28
83542,0,0,0.726,28
83542,10,1,0.788,28
83542,40,1,0.514,28
83542,40,1,0.484,28
83542,5,1,0.524,28
83542,0,0,0.593,28
83542,10,1,0.882,29
83542,5,1,0.481,29
83542,40,1,0.451,29
83542,5,0,0.567,29
83542,5,1,0.449,29
83542,5,1,0.811,29
83542,40,1,0.497,29
83542,0,1,0.625,29
83542,5,1,0.747,29
83542,40,1,0.515,29
83542,0,1,1.182,29
83542,5,0,0.677,29
83542,5,0,2.505,29
83542,5,1,0.527,29
83542,10,1,0.524,29
83542,40,1,0.486,29
83542,5,1,0.591,29
83542,5,1,0.761,29
83542,40,1,0.526,29
83542,10,1,0.705,29
83542,40,1,0.49,29
83542,10,1,0.882,29
83542,0,1,0.822,29
83542,40,1,0.54,29
83542,40,1,0.54,29
83542,5,1,0.489,29
83542,0,0,0.873,29
83542,0,1,0.895,29
83542,0,0,0.622,29
83542,5,1,0.499,29
83542,10,1,0.599,29
83542,0,0,0.811,29
83542,40,1,0.519,29
83542,5,1,0.683,29
83542,5,0,1.054,29
83542,5,1,2.353,29
83542,0,0,1.44,29
83542,40,1,0.589,29
83542,5,0,0.849,29
83542,10,1,2.399,29
83542,0,1,0.53,29
83542,40,1,0.469,29
83542,10,1,0.732,29
83542,10,1,0.494,29
83542,10,1,0.472,29
83542,40,1,0.452,29
83542,10,1,0.625,29
83542,10,1,1.461,30
83542,0,0,0.715,30
83542,5,1,0.567,30
83542,10,1,0.514,30
83542,0,0,1.215,30
83542,5,0,0.574,30
83542,5,0,1.424,30
83542,0,1,0.883,30
83542,10,1,0.744,30
83542,40,1,0.54,30
83542,10,1,0.565,30
83542,0,0,0.93,30
83542,5,1,0.491,30
83542,10,1,0.586,30
83542,5,0,1.468,30
83542,5,1,3.391,30
83542,40,1,1.499,30
83542,40,1,0.532,30
83542,40,1,0.499,30
83542,0,1,0.625,30
83542,10,0,0.732,30
83542,0,1,0.694,30
83542,0,1,0.659,30
83542,40,1,0.499,30
83542,5,0,0.5,30
83542,5,0,0.792,30
83542,0,1,0.848,30
83542,40,1,0.522,30
83542,5,0,2.297,30
83542,10,1,0.68,30
83542,5,1,0.495,30
83542,0,1,0.5,30
83542,0,0,0.902,30
83542,0,1,0.974,30
83542,5,1,1.124,30
83542,40,1,0.586,30
83542,0,1,0.655,30
83542,5,1,0.897,30
83542,0,0,0.721,30
83542,0,1,1.287,30
83542,10,1,0.615,30
83542,0,0,0.874,30
83824,40,1,0.669,22
83824,5,1,3.346,22
83824,5,0,1.984,22
83824,5,0,0.675,22
83824,40,1,1.309,22
83824,0,1,2.158,22
83824,40,1,1.27,22
83824,10,0,0.72,22
83824,5,0,0.967,22
83824,0,1,0.745,22
83824,5,1,1.806,22
83824,40,1,2.452,22
83824,10,1,2.812,22
83824,10,0,1.67,22
83824,5,0,1.797,22
83824,40,0,0.835,22
83824,5,0,0.595,22
83824,0,0,5.064,22
83824,0,0,1.588,22
83824,10,0,1.813,22
83824,10,1,5.402,22
83824,5,0,2.169,22
83824,10,1,0.695,22
83824,0,1,3.951,22
83824,5,1,1.791,23
83824,5,0,4.533,23
83824,40,1,3.711,23
83824,40,1,0.973,23
83824,5,1,1.033,23
83824,5,1,2.147,23
83824,10,1,2.829,23
83824,10,1,2.069,23
83824,10,1,4.558,23
83824,10,1,2.023,23
83824,40,1,1.9,23
83824,10,1,1.626,23
83824,0,0,1.067,23
83824,0,1,5.626,23
83824,5,1,1.486,23
83824,40,1,2.212,23
83824,40,0,3.062,23
83824,0,0,0.806,23
83824,10,0,0.798,23
83824,40,1,0.706,23
83824,40,0,0.981,23
83824,5,1,1.958,23
83824,10,1,1.263,23
83824,5,0,0.854,24
83824,10,0,1.11,24
83824,0,1,1.233,24
83824,0,0,1.748,24
83824,0,0,0.698,24
83824,40,1,3.152,24
83824,10,1,1.704,24
83824,10,1,1.165,24
83824,0,1,1.194,24
83824,40,1,1.272,24
83824,10,0,1.611,24
83824,5,0,1.087,24
83824,40,1,1.669,24
83824,40,0,1.371,24
83824,5,1,2.042,24
83824,5,1,1.697,24
83824,10,0,0.622,24
83824,40,1,2.771,24
83824,0,1,3.056,24
83824,0,1,4.321,24
83824,40,1,0.678,24
83824,10,1,1.528,24
83824,10,1,1.809,24
83824,0,1,1.475,24
83824,0,1,6.848,24
83824,5,0,3.055,25
83824,10,0,1.506,25
83824,10,0,1.96,25
83824,40,1,5.765,25
83824,5,0,4.228,25
83824,5,1,3.761,25
83824,0,1,1.065,25
83824,40,1,1.234,25
83824,0,1,0.942,25
83824,40,1,1.135,25
83824,10,1,1.065,25
83824,5,1,2.43,25
83824,10,1,1.446,25
83824,40,1,1.05,25
83824,5,1,0.912,25
83824,10,0,1.195,25
83824,10,1,2.628,25
83824,40,1,0.968,25
83824,0,1,0.774,25
83824,5,1,0.7,25
83824,5,0,0.644,25
83824,40,1,0.824,25
83824,40,1,0.754,25
83824,10,1,0.918,25
83824,10,0,0.924,25
83824,40,1,0.8,25
83824,40,1,0.727,25
83824,0,1,0.606,25
83824,10,0,0.96,25
83824,5,1,0.982,26
83824,40,1,0.92,26
83824,0,1,2.2,26
83824,40,1,1.246,26
83824,10,0,1.224,26
83824,0,0,1.64,26
83824,0,0,1.521,26
83824,40,1,0.802,26
83824,0,0,1.761,26
83824,40,1,0.837,26
83824,0,1,1.335,26
83824,5,0,0.862,26
83824,0,1,0.817,26
83824,0,0,1.288,26
83824,40,0,0.532,26
83824,0,1,0.624,26
83824,40,1,1.115,26
83824,10,0,0.981,26
83824,40,0,0.37,26
83824,40,1,0.945,26
83824,40,1,0.771,26
83824,10,1,0.836,26
83824,0,1,0.822,26
83824,5,0,0.638,26
